message_id,user_id,user_is_bot,user_first_name,chat_id,chat_type,text,date,context_date
2379,24,False,Isabela,123456789,group,Comentário rápido 2379,1762142612,2025-11-03
2380,34,False,Felipe,123456789,group,Mensagem curta 2380,1762245999,2025-11-04
2381,46,False,Alice,123456789,group,Detalhe técnico 2381 no pipeline,1762061250,2025-11-02
2382,23,True,Karen,123456789,group,Conversa aleatória 2382,1762306285,2025-11-05
2383,11,False,Karen,123456789,group,Mensagem curta 2383,1762111925,2025-11-02
2384,4,False,Sara,123456789,group,Resposta 2384 da simulação,1762359498,2025-11-05
2385,44,False,Karen,123456789,group,Mensagem curta 2385,1762218599,2025-11-04
2386,25,False,Rafael,123456789,group,Resposta 2386 da simulação,1762156721,2025-11-03
2387,12,False,Lucas,123456789,group,Discussão sobre o projeto 2387,1762220768,2025-11-04
2388,15,False,Queila,123456789,group,Resposta 2388 da simulação,1762180607,2025-11-03
2389,15,False,Giovana,123456789,group,"Olá, esta é a mensagem 2389",1762160564,2025-11-03
2390,27,False,Olivia,123456789,group,Detalhe técnico 2390 no pipeline,1762211458,2025-11-03
2391,35,False,Olivia,123456789,group,"Olá, esta é a mensagem 2391",1762274721,2025-11-04
2392,18,True,Hugo,123456789,group,Discussão sobre o projeto 2392,1762311639,2025-11-05
2393,46,False,Nicolas,123456789,group,Exemplo de conteúdo sintético 2393,1762054335,2025-11-02
2394,42,False,Karen,123456789,group,Detalhe técnico 2394 no pipeline,1762331860,2025-11-05
2395,34,False,Lucas,123456789,group,Conversa aleatória 2395,1762347744,2025-11-05
2396,19,False,Bruno,123456789,group,Detalhe técnico 2396 no pipeline,1762297048,2025-11-04
2397,33,False,Marina,123456789,group,Conversa aleatória 2397,1762342900,2025-11-05
2398,49,False,Lucas,123456789,group,"Olá, esta é a mensagem 2398",1762207114,2025-11-03
2399,5,False,Queila,123456789,group,Detalhe técnico 2399 no pipeline,1762022096,2025-11-01
2400,41,False,Bruno,123456789,group,Comentário rápido 2400,1762114909,2025-11-02
2401,26,False,Alice,123456789,group,Conversa aleatória 2401,1762045655,2025-11-02
2402,29,False,Carla,123456789,group,Exemplo de conteúdo sintético 2402,1762313403,2025-11-05
2403,8,False,João,123456789,group,Mensagem curta 2403,1762180798,2025-11-03
2404,43,False,Bruno,123456789,group,Discussão sobre o projeto 2404,1762279551,2025-11-04
2405,20,True,Alice,123456789,group,Resposta 2405 da simulação,1762126975,2025-11-02
2406,1,False,Olivia,123456789,group,Discussão sobre o projeto 2406,1762097527,2025-11-02
2407,36,False,Sara,123456789,group,Simulação de chat: linha 2407,1762124966,2025-11-02
2408,42,False,Queila,123456789,group,Discussão sobre o projeto 2408,1762278176,2025-11-04
2409,24,True,Giovana,123456789,group,Comentário rápido 2409,1762088023,2025-11-02
2410,7,False,Felipe,123456789,group,Conversa aleatória 2410,1762031270,2025-11-01
2411,6,True,Lucas,123456789,group,Exemplo de conteúdo sintético 2411,1762366183,2025-11-05
2412,6,False,Giovana,123456789,group,Exemplo de conteúdo sintético 2412,1762121530,2025-11-02
2413,22,False,Lucas,123456789,group,"Olá, esta é a mensagem 2413",1762219635,2025-11-04
2414,7,False,Felipe,123456789,group,Exemplo de conteúdo sintético 2414,1762217699,2025-11-04
2415,19,True,Eva,123456789,group,"Olá, esta é a mensagem 2415",1762170850,2025-11-03
2416,15,False,Carla,123456789,group,Detalhe técnico 2416 no pipeline,1762235365,2025-11-04
2417,21,False,Carla,123456789,group,Mensagem de teste número 2417,1762369245,2025-11-05
2418,39,True,Carla,123456789,group,Mensagem curta 2418,1762213591,2025-11-03
2419,24,False,Hugo,123456789,group,Conversa aleatória 2419,1762025014,2025-11-01
2420,5,False,Eva,123456789,group,"Olá, esta é a mensagem 2420",1762237590,2025-11-04
2421,36,False,Giovana,123456789,group,Mensagem de teste número 2421,1761967923,2025-11-01
2422,43,True,Sara,123456789,group,Mensagem curta 2422,1762319701,2025-11-05
2423,19,False,Tiago,123456789,group,Simulação de chat: linha 2423,1762121319,2025-11-02
2424,29,False,Diego,123456789,group,Mensagem curta 2424,1762024013,2025-11-01
2425,38,False,Felipe,123456789,group,Simulação de chat: linha 2425,1762377856,2025-11-05
2426,8,True,Bruno,123456789,group,Exemplo de conteúdo sintético 2426,1762076959,2025-11-02
2427,48,True,Carla,123456789,group,Discussão sobre o projeto 2427,1761982187,2025-11-01
2428,12,False,Felipe,123456789,group,Comentário rápido 2428,1762151708,2025-11-03
2429,17,True,Bruno,123456789,group,Comentário rápido 2429,1761959005,2025-11-01
2430,1,False,Carla,123456789,group,Discussão sobre o projeto 2430,1761970008,2025-11-01
2431,7,False,Eva,123456789,group,Exemplo de conteúdo sintético 2431,1762360659,2025-11-05
2432,18,True,Alice,123456789,group,Comentário rápido 2432,1762132011,2025-11-03
2433,4,False,Olivia,123456789,group,Simulação de chat: linha 2433,1761969667,2025-11-01
2434,29,False,Marina,123456789,group,Conversa aleatória 2434,1762134965,2025-11-03
2435,35,True,Giovana,123456789,group,Conversa aleatória 2435,1762086546,2025-11-02
2436,13,True,Giovana,123456789,group,Exemplo de conteúdo sintético 2436,1762070563,2025-11-02
2437,35,False,Sara,123456789,group,Mensagem de teste número 2437,1762304763,2025-11-05
2438,31,False,João,123456789,group,Comentário rápido 2438,1762179058,2025-11-03
2439,37,False,Eva,123456789,group,Mensagem de teste número 2439,1762250583,2025-11-04
2440,27,False,Sara,123456789,group,Resposta 2440 da simulação,1762269728,2025-11-04
2441,27,False,Hugo,123456789,group,Mensagem curta 2441,1762276292,2025-11-04
2442,43,False,Carla,123456789,group,Comentário rápido 2442,1762116205,2025-11-02
2443,45,True,Felipe,123456789,group,Conversa aleatória 2443,1762322280,2025-11-05
2444,7,False,Nicolas,123456789,group,"Olá, esta é a mensagem 2444",1762332996,2025-11-05
2445,31,False,João,123456789,group,Discussão sobre o projeto 2445,1762086148,2025-11-02
2446,14,False,Nicolas,123456789,group,"Olá, esta é a mensagem 2446",1762209204,2025-11-03
2447,4,True,Olivia,123456789,group,Detalhe técnico 2447 no pipeline,1762082620,2025-11-02
2448,7,False,Paulo,123456789,group,Exemplo de conteúdo sintético 2448,1762201620,2025-11-03
2449,12,False,Bruno,123456789,group,Simulação de chat: linha 2449,1762345267,2025-11-05
2450,35,False,Tiago,123456789,group,Exemplo de conteúdo sintético 2450,1762333143,2025-11-05
2451,13,False,Olivia,123456789,group,Exemplo de conteúdo sintético 2451,1762172098,2025-11-03
2452,1,True,Alice,123456789,group,Simulação de chat: linha 2452,1762171326,2025-11-03
2453,6,False,Alice,123456789,group,Resposta 2453 da simulação,1762069098,2025-11-02
2454,37,False,Paulo,123456789,group,Conversa aleatória 2454,1762150579,2025-11-03
2455,42,False,Hugo,123456789,group,Conversa aleatória 2455,1761980259,2025-11-01
2456,10,True,Diego,123456789,group,"Olá, esta é a mensagem 2456",1762315766,2025-11-05
2457,35,False,Bruno,123456789,group,Discussão sobre o projeto 2457,1762366186,2025-11-05
2458,5,False,Giovana,123456789,group,Simulação de chat: linha 2458,1762096536,2025-11-02
2459,35,False,Queila,123456789,group,Mensagem de teste número 2459,1762249603,2025-11-04
2460,17,False,Hugo,123456789,group,Mensagem de teste número 2460,1762382983,2025-11-05
2461,39,True,Olivia,123456789,group,Resposta 2461 da simulação,1761979391,2025-11-01
2462,18,True,Olivia,123456789,group,Conversa aleatória 2462,1761979825,2025-11-01
2463,11,False,Rafael,123456789,group,Conversa aleatória 2463,1762262850,2025-11-04
2464,3,False,Giovana,123456789,group,Discussão sobre o projeto 2464,1762042735,2025-11-02
2465,8,False,Felipe,123456789,group,Conversa aleatória 2465,1762302835,2025-11-05
2466,18,False,Alice,123456789,group,Resposta 2466 da simulação,1762089413,2025-11-02
2467,43,False,Sara,123456789,group,Exemplo de conteúdo sintético 2467,1762270604,2025-11-04
2468,24,True,Sara,123456789,group,Discussão sobre o projeto 2468,1762329641,2025-11-05
2469,34,True,Marina,123456789,group,Resposta 2469 da simulação,1761989133,2025-11-01
2470,20,True,Olivia,123456789,group,Detalhe técnico 2470 no pipeline,1762253245,2025-11-04
2471,12,True,Paulo,123456789,group,Exemplo de conteúdo sintético 2471,1762087355,2025-11-02
2472,18,True,Paulo,123456789,group,Discussão sobre o projeto 2472,1762246765,2025-11-04
2473,2,False,Isabela,123456789,group,Resposta 2473 da simulação,1762212683,2025-11-03
2474,41,False,Paulo,123456789,group,Exemplo de conteúdo sintético 2474,1762357271,2025-11-05
2475,5,False,Alice,123456789,group,Detalhe técnico 2475 no pipeline,1762216987,2025-11-04
2476,14,False,João,123456789,group,Mensagem de teste número 2476,1762267596,2025-11-04
2477,3,True,Marina,123456789,group,Discussão sobre o projeto 2477,1762319332,2025-11-05
2478,10,False,Bruno,123456789,group,Resposta 2478 da simulação,1762170362,2025-11-03
2479,6,False,Bruno,123456789,group,Comentário rápido 2479,1762256856,2025-11-04
2480,8,True,Karen,123456789,group,Mensagem de teste número 2480,1762343879,2025-11-05
2481,3,False,Bruno,123456789,group,Resposta 2481 da simulação,1762338558,2025-11-05
2482,28,False,Sara,123456789,group,Exemplo de conteúdo sintético 2482,1762057028,2025-11-02
2483,43,False,Diego,123456789,group,Simulação de chat: linha 2483,1762248184,2025-11-04
2484,15,True,Felipe,123456789,group,Mensagem curta 2484,1761955730,2025-11-01
2485,27,False,Tiago,123456789,group,Mensagem curta 2485,1762170260,2025-11-03
2486,20,False,Bruno,123456789,group,Exemplo de conteúdo sintético 2486,1762354454,2025-11-05
2487,14,False,Rafael,123456789,group,Resposta 2487 da simulação,1762183940,2025-11-03
2488,35,False,Isabela,123456789,group,Exemplo de conteúdo sintético 2488,1762057946,2025-11-02
2489,21,False,Marina,123456789,group,"Olá, esta é a mensagem 2489",1762204336,2025-11-03
2490,29,False,Paulo,123456789,group,Discussão sobre o projeto 2490,1762140810,2025-11-03
2491,33,False,Queila,123456789,group,Conversa aleatória 2491,1762374549,2025-11-05
2492,16,False,Isabela,123456789,group,Comentário rápido 2492,1762252106,2025-11-04
2493,24,True,Rafael,123456789,group,Comentário rápido 2493,1762212597,2025-11-03
2494,41,True,Olivia,123456789,group,Comentário rápido 2494,1762061181,2025-11-02
2495,5,False,Marina,123456789,group,Comentário rápido 2495,1762352749,2025-11-05
2496,34,False,Marina,123456789,group,Detalhe técnico 2496 no pipeline,1762201773,2025-11-03
2497,49,False,João,123456789,group,Mensagem curta 2497,1762301425,2025-11-05
2498,2,False,Tiago,123456789,group,Detalhe técnico 2498 no pipeline,1762196890,2025-11-03
2499,26,False,Giovana,123456789,group,Conversa aleatória 2499,1761980197,2025-11-01
2500,49,False,Queila,123456789,group,Exemplo de conteúdo sintético 2500,1762179262,2025-11-03
2501,9,True,Hugo,123456789,group,"Olá, esta é a mensagem 2501",1762056747,2025-11-02
2502,22,False,Isabela,123456789,group,"Olá, esta é a mensagem 2502",1762157874,2025-11-03
2503,30,True,Queila,123456789,group,Resposta 2503 da simulação,1762126789,2025-11-02
2504,6,True,Tiago,123456789,group,Detalhe técnico 2504 no pipeline,1761997334,2025-11-01
2505,5,True,Diego,123456789,group,"Olá, esta é a mensagem 2505",1762164519,2025-11-03
2506,3,False,Karen,123456789,group,Mensagem curta 2506,1762015407,2025-11-01
2507,19,True,Isabela,123456789,group,Mensagem de teste número 2507,1762229049,2025-11-04
2508,41,False,Carla,123456789,group,Conversa aleatória 2508,1762128601,2025-11-03
2509,41,False,Eva,123456789,group,Mensagem curta 2509,1762132416,2025-11-03
2510,30,True,Sara,123456789,group,Resposta 2510 da simulação,1762301042,2025-11-05
2511,20,False,Isabela,123456789,group,Resposta 2511 da simulação,1762009959,2025-11-01
2512,33,False,Hugo,123456789,group,Resposta 2512 da simulação,1762017903,2025-11-01
2513,20,True,Queila,123456789,group,Mensagem de teste número 2513,1762359405,2025-11-05
2514,20,False,Bruno,123456789,group,Detalhe técnico 2514 no pipeline,1762311590,2025-11-05
2515,10,False,Felipe,123456789,group,Mensagem curta 2515,1762367412,2025-11-05
2516,49,False,Rafael,123456789,group,"Olá, esta é a mensagem 2516",1762244573,2025-11-04
2517,26,False,João,123456789,group,Detalhe técnico 2517 no pipeline,1762379751,2025-11-05
2518,46,True,Carla,123456789,group,Comentário rápido 2518,1762126687,2025-11-02
2519,6,True,Marina,123456789,group,Mensagem de teste número 2519,1762069736,2025-11-02
2520,33,True,Queila,123456789,group,"Olá, esta é a mensagem 2520",1762324017,2025-11-05
2521,41,False,Nicolas,123456789,group,Conversa aleatória 2521,1762208990,2025-11-03
2522,27,False,Queila,123456789,group,Discussão sobre o projeto 2522,1762140043,2025-11-03
2523,43,False,Carla,123456789,group,Comentário rápido 2523,1761961286,2025-11-01
2524,43,False,Carla,123456789,group,Resposta 2524 da simulação,1761984162,2025-11-01
2525,43,False,Karen,123456789,group,Conversa aleatória 2525,1762156202,2025-11-03
2526,48,True,Paulo,123456789,group,Comentário rápido 2526,1761966521,2025-11-01
2527,1,False,Tiago,123456789,group,Simulação de chat: linha 2527,1762133481,2025-11-03
2528,36,True,Paulo,123456789,group,Resposta 2528 da simulação,1761997116,2025-11-01
2529,50,False,Olivia,123456789,group,Comentário rápido 2529,1762233764,2025-11-04
2530,44,False,Hugo,123456789,group,Comentário rápido 2530,1761964595,2025-11-01
2531,19,False,Sara,123456789,group,Detalhe técnico 2531 no pipeline,1762203044,2025-11-03
2532,29,False,Isabela,123456789,group,Mensagem curta 2532,1762074254,2025-11-02
2533,23,False,Rafael,123456789,group,Simulação de chat: linha 2533,1761962236,2025-11-01
2534,26,False,Lucas,123456789,group,Conversa aleatória 2534,1762343444,2025-11-05
2535,44,False,Giovana,123456789,group,Mensagem de teste número 2535,1762151133,2025-11-03
2536,17,False,Nicolas,123456789,group,Exemplo de conteúdo sintético 2536,1762140942,2025-11-03
2537,27,True,João,123456789,group,Mensagem de teste número 2537,1762386845,2025-11-05
2538,45,False,Hugo,123456789,group,Detalhe técnico 2538 no pipeline,1762079057,2025-11-02
2539,44,False,Paulo,123456789,group,Discussão sobre o projeto 2539,1762214245,2025-11-03
2540,37,False,Felipe,123456789,group,Conversa aleatória 2540,1762256681,2025-11-04
2541,46,True,Alice,123456789,group,Detalhe técnico 2541 no pipeline,1762354506,2025-11-05
2542,39,False,Giovana,123456789,group,Simulação de chat: linha 2542,1761993976,2025-11-01
2543,45,False,Diego,123456789,group,Exemplo de conteúdo sintético 2543,1761985165,2025-11-01
2544,48,False,Olivia,123456789,group,Mensagem de teste número 2544,1762347028,2025-11-05
2545,29,False,Lucas,123456789,group,Comentário rápido 2545,1762141135,2025-11-03
2546,27,False,Alice,123456789,group,Mensagem de teste número 2546,1762315012,2025-11-05
2547,46,False,João,123456789,group,Discussão sobre o projeto 2547,1762269914,2025-11-04
2548,11,False,Lucas,123456789,group,Resposta 2548 da simulação,1762348062,2025-11-05
2549,23,True,João,123456789,group,Comentário rápido 2549,1762063398,2025-11-02
2550,49,False,Bruno,123456789,group,Mensagem de teste número 2550,1762188617,2025-11-03
2551,33,False,Tiago,123456789,group,Mensagem curta 2551,1762071460,2025-11-02
2552,44,False,Rafael,123456789,group,Resposta 2552 da simulação,1762066167,2025-11-02
2553,26,False,Olivia,123456789,group,"Olá, esta é a mensagem 2553",1762228341,2025-11-04
2554,33,False,Nicolas,123456789,group,Resposta 2554 da simulação,1762108570,2025-11-02
2555,10,True,Queila,123456789,group,Simulação de chat: linha 2555,1762258568,2025-11-04
2556,7,True,Marina,123456789,group,Detalhe técnico 2556 no pipeline,1762384992,2025-11-05
2557,21,False,Karen,123456789,group,Exemplo de conteúdo sintético 2557,1762263479,2025-11-04
2558,16,False,João,123456789,group,Mensagem de teste número 2558,1762053756,2025-11-02
2559,4,True,Isabela,123456789,group,Discussão sobre o projeto 2559,1762343247,2025-11-05
2560,8,False,Rafael,123456789,group,Discussão sobre o projeto 2560,1762349568,2025-11-05
2561,44,False,João,123456789,group,Mensagem de teste número 2561,1762326726,2025-11-05
2562,1,False,Alice,123456789,group,Simulação de chat: linha 2562,1761998951,2025-11-01
2563,6,False,Hugo,123456789,group,"Olá, esta é a mensagem 2563",1762012626,2025-11-01
2564,11,False,Paulo,123456789,group,"Olá, esta é a mensagem 2564",1762182432,2025-11-03
2565,22,False,Bruno,123456789,group,Mensagem curta 2565,1762076731,2025-11-02
2566,22,False,Felipe,123456789,group,Comentário rápido 2566,1762122692,2025-11-02
2567,47,False,Carla,123456789,group,"Olá, esta é a mensagem 2567",1762136779,2025-11-03
2568,11,False,Nicolas,123456789,group,Conversa aleatória 2568,1762292201,2025-11-04
2569,6,False,Queila,123456789,group,Discussão sobre o projeto 2569,1762007501,2025-11-01
2570,34,False,Alice,123456789,group,Resposta 2570 da simulação,1762107304,2025-11-02
2571,46,False,Felipe,123456789,group,Simulação de chat: linha 2571,1762322773,2025-11-05
2572,20,False,Eva,123456789,group,Simulação de chat: linha 2572,1762343708,2025-11-05
2573,47,False,Paulo,123456789,group,Detalhe técnico 2573 no pipeline,1762266378,2025-11-04
2574,6,False,Carla,123456789,group,Conversa aleatória 2574,1762032695,2025-11-01
2575,33,False,Carla,123456789,group,Simulação de chat: linha 2575,1761964252,2025-11-01
2576,16,True,Sara,123456789,group,"Olá, esta é a mensagem 2576",1762287274,2025-11-04
2577,38,False,João,123456789,group,Detalhe técnico 2577 no pipeline,1762361677,2025-11-05
2578,42,True,Tiago,123456789,group,Simulação de chat: linha 2578,1762285873,2025-11-04
2579,1,False,Felipe,123456789,group,Resposta 2579 da simulação,1761975690,2025-11-01
2580,24,False,Sara,123456789,group,Simulação de chat: linha 2580,1762273305,2025-11-04
2581,6,False,Paulo,123456789,group,Exemplo de conteúdo sintético 2581,1761959875,2025-11-01
2582,25,False,Rafael,123456789,group,Discussão sobre o projeto 2582,1762236940,2025-11-04
2583,50,False,Alice,123456789,group,Simulação de chat: linha 2583,1762277285,2025-11-04
2584,37,True,João,123456789,group,Exemplo de conteúdo sintético 2584,1761998742,2025-11-01
2585,47,False,Isabela,123456789,group,Mensagem de teste número 2585,1762227859,2025-11-04
2586,36,False,Carla,123456789,group,Mensagem de teste número 2586,1762322553,2025-11-05
2587,21,True,Queila,123456789,group,Detalhe técnico 2587 no pipeline,1762157691,2025-11-03
2588,37,False,Diego,123456789,group,"Olá, esta é a mensagem 2588",1762382811,2025-11-05
2589,40,False,Hugo,123456789,group,Conversa aleatória 2589,1762220205,2025-11-04
2590,50,False,Rafael,123456789,group,Mensagem de teste número 2590,1762090446,2025-11-02
2591,1,False,Alice,123456789,group,Detalhe técnico 2591 no pipeline,1762120035,2025-11-02
2592,22,False,Carla,123456789,group,Exemplo de conteúdo sintético 2592,1762320320,2025-11-05
2593,35,True,Alice,123456789,group,Discussão sobre o projeto 2593,1762136879,2025-11-03
2594,44,True,Alice,123456789,group,Discussão sobre o projeto 2594,1762016458,2025-11-01
2595,37,True,Queila,123456789,group,Mensagem de teste número 2595,1762377300,2025-11-05
2596,33,False,Eva,123456789,group,Detalhe técnico 2596 no pipeline,1762301819,2025-11-05
2597,19,False,Felipe,123456789,group,Mensagem curta 2597,1762270759,2025-11-04
2598,43,False,Giovana,123456789,group,Comentário rápido 2598,1762053590,2025-11-02
2599,5,False,Bruno,123456789,group,Mensagem de teste número 2599,1762010775,2025-11-01
2600,24,False,Sara,123456789,group,Mensagem de teste número 2600,1762157675,2025-11-03
2601,34,True,Isabela,123456789,group,Comentário rápido 2601,1762305555,2025-11-05
2602,29,False,Felipe,123456789,group,Simulação de chat: linha 2602,1762293346,2025-11-04
2603,10,False,Felipe,123456789,group,Comentário rápido 2603,1762379775,2025-11-05
2604,3,False,Queila,123456789,group,"Olá, esta é a mensagem 2604",1762181614,2025-11-03
2605,39,True,Isabela,123456789,group,Conversa aleatória 2605,1762301326,2025-11-05
2606,9,False,Rafael,123456789,group,Discussão sobre o projeto 2606,1762020728,2025-11-01
2607,1,False,Felipe,123456789,group,Resposta 2607 da simulação,1762357434,2025-11-05
2608,33,True,Eva,123456789,group,Conversa aleatória 2608,1762320018,2025-11-05
2609,4,True,Queila,123456789,group,Conversa aleatória 2609,1761974781,2025-11-01
2610,3,True,Lucas,123456789,group,Comentário rápido 2610,1762146380,2025-11-03
2611,8,True,Eva,123456789,group,Resposta 2611 da simulação,1762143496,2025-11-03
2612,2,False,Felipe,123456789,group,Simulação de chat: linha 2612,1762344785,2025-11-05
2613,15,False,Carla,123456789,group,Resposta 2613 da simulação,1761994758,2025-11-01
2614,36,True,Paulo,123456789,group,Simulação de chat: linha 2614,1762306226,2025-11-05
2615,26,False,Giovana,123456789,group,Mensagem de teste número 2615,1762340876,2025-11-05
2616,30,False,Diego,123456789,group,Discussão sobre o projeto 2616,1762088144,2025-11-02
2617,14,True,Nicolas,123456789,group,Discussão sobre o projeto 2617,1762056849,2025-11-02
2618,47,False,Carla,123456789,group,Mensagem de teste número 2618,1762346415,2025-11-05
2619,4,True,Isabela,123456789,group,Conversa aleatória 2619,1762210923,2025-11-03
2620,28,False,Paulo,123456789,group,Conversa aleatória 2620,1762192576,2025-11-03
2621,15,True,Giovana,123456789,group,Exemplo de conteúdo sintético 2621,1761984845,2025-11-01
2622,42,True,Nicolas,123456789,group,"Olá, esta é a mensagem 2622",1762134489,2025-11-03
2623,7,False,Tiago,123456789,group,Comentário rápido 2623,1762167101,2025-11-03
2624,8,False,Eva,123456789,group,Comentário rápido 2624,1762119553,2025-11-02
2625,7,False,Paulo,123456789,group,Mensagem curta 2625,1762168866,2025-11-03
2626,6,False,Eva,123456789,group,Mensagem curta 2626,1762209326,2025-11-03
2627,47,False,Tiago,123456789,group,Detalhe técnico 2627 no pipeline,1762277685,2025-11-04
2628,26,False,Sara,123456789,group,Exemplo de conteúdo sintético 2628,1762267553,2025-11-04
2629,15,False,João,123456789,group,Mensagem de teste número 2629,1762302713,2025-11-05
2630,33,False,Paulo,123456789,group,Exemplo de conteúdo sintético 2630,1762266085,2025-11-04
2631,12,False,Marina,123456789,group,Discussão sobre o projeto 2631,1762057616,2025-11-02
2632,38,False,Isabela,123456789,group,Mensagem curta 2632,1762297257,2025-11-04
2633,18,True,Bruno,123456789,group,"Olá, esta é a mensagem 2633",1762122996,2025-11-02
2634,38,False,Alice,123456789,group,Detalhe técnico 2634 no pipeline,1762057228,2025-11-02
2635,38,False,Giovana,123456789,group,Detalhe técnico 2635 no pipeline,1762261201,2025-11-04
2636,49,True,Queila,123456789,group,Resposta 2636 da simulação,1762373970,2025-11-05
2637,34,False,Carla,123456789,group,Conversa aleatória 2637,1762278084,2025-11-04
2638,22,False,Diego,123456789,group,Simulação de chat: linha 2638,1762113599,2025-11-02
2639,39,False,Marina,123456789,group,"Olá, esta é a mensagem 2639",1762020893,2025-11-01
2640,14,False,Hugo,123456789,group,Conversa aleatória 2640,1762308263,2025-11-05
2641,28,False,Bruno,123456789,group,Mensagem curta 2641,1762200419,2025-11-03
2642,14,False,Rafael,123456789,group,Mensagem de teste número 2642,1762314583,2025-11-05
2643,4,False,Eva,123456789,group,Discussão sobre o projeto 2643,1762354266,2025-11-05
2644,12,False,Queila,123456789,group,Comentário rápido 2644,1762309080,2025-11-05
2645,25,False,Alice,123456789,group,Comentário rápido 2645,1762161325,2025-11-03
2646,26,False,Paulo,123456789,group,Detalhe técnico 2646 no pipeline,1762049459,2025-11-02
2647,37,False,Giovana,123456789,group,Detalhe técnico 2647 no pipeline,1762241050,2025-11-04
2648,43,True,Bruno,123456789,group,Discussão sobre o projeto 2648,1762318816,2025-11-05
2649,30,True,Olivia,123456789,group,Mensagem curta 2649,1762157774,2025-11-03
2650,1,False,Queila,123456789,group,Conversa aleatória 2650,1761993420,2025-11-01
2651,11,True,Hugo,123456789,group,Comentário rápido 2651,1762299511,2025-11-04
2652,30,False,Hugo,123456789,group,Discussão sobre o projeto 2652,1762316561,2025-11-05
2653,34,False,Marina,123456789,group,Simulação de chat: linha 2653,1762178617,2025-11-03
2654,45,False,Paulo,123456789,group,Mensagem de teste número 2654,1762175627,2025-11-03
2655,23,False,Tiago,123456789,group,Comentário rápido 2655,1762340875,2025-11-05
2656,36,False,Carla,123456789,group,Comentário rápido 2656,1762023803,2025-11-01
2657,33,False,Sara,123456789,group,Conversa aleatória 2657,1762192175,2025-11-03
2658,11,False,Diego,123456789,group,Mensagem de teste número 2658,1762159477,2025-11-03
2659,5,False,Isabela,123456789,group,Mensagem curta 2659,1762214657,2025-11-04
2660,2,True,Marina,123456789,group,Mensagem de teste número 2660,1762290618,2025-11-04
2661,38,False,Isabela,123456789,group,Simulação de chat: linha 2661,1762351177,2025-11-05
2662,34,False,Carla,123456789,group,Conversa aleatória 2662,1762172251,2025-11-03
2663,46,False,Bruno,123456789,group,Comentário rápido 2663,1762227347,2025-11-04
2664,48,False,Sara,123456789,group,Mensagem de teste número 2664,1762193725,2025-11-03
2665,21,False,Lucas,123456789,group,Discussão sobre o projeto 2665,1762019599,2025-11-01
2666,7,True,Bruno,123456789,group,Resposta 2666 da simulação,1762116975,2025-11-02
2667,36,False,Giovana,123456789,group,Comentário rápido 2667,1762195737,2025-11-03
2668,24,False,Marina,123456789,group,Mensagem curta 2668,1762318430,2025-11-05
2669,1,False,Marina,123456789,group,Discussão sobre o projeto 2669,1762233578,2025-11-04
2670,26,False,Alice,123456789,group,Simulação de chat: linha 2670,1761993520,2025-11-01
2671,3,False,Rafael,123456789,group,Comentário rápido 2671,1761985619,2025-11-01
2672,45,False,Olivia,123456789,group,Mensagem de teste número 2672,1761955587,2025-11-01
2673,30,False,Nicolas,123456789,group,Conversa aleatória 2673,1762314809,2025-11-05
2674,30,False,Paulo,123456789,group,Conversa aleatória 2674,1762025533,2025-11-01
2675,16,False,Alice,123456789,group,Mensagem de teste número 2675,1762217808,2025-11-04
2676,45,False,Olivia,123456789,group,Mensagem curta 2676,1762003648,2025-11-01
2677,30,False,Hugo,123456789,group,Discussão sobre o projeto 2677,1762020191,2025-11-01
2678,45,True,Alice,123456789,group,Comentário rápido 2678,1762111347,2025-11-02
2679,2,False,Giovana,123456789,group,Comentário rápido 2679,1762017628,2025-11-01
2680,7,False,Nicolas,123456789,group,Discussão sobre o projeto 2680,1762104873,2025-11-02
2681,46,False,Bruno,123456789,group,"Olá, esta é a mensagem 2681",1762328248,2025-11-05
2682,49,False,Sara,123456789,group,Mensagem curta 2682,1762222827,2025-11-04
2683,45,False,Bruno,123456789,group,Mensagem de teste número 2683,1762251026,2025-11-04
2684,27,False,Lucas,123456789,group,Mensagem curta 2684,1762007109,2025-11-01
2685,8,False,Nicolas,123456789,group,Detalhe técnico 2685 no pipeline,1762095112,2025-11-02
2686,16,False,Tiago,123456789,group,Conversa aleatória 2686,1762268557,2025-11-04
2687,20,True,João,123456789,group,"Olá, esta é a mensagem 2687",1762271064,2025-11-04
2688,43,False,Sara,123456789,group,Mensagem curta 2688,1762356086,2025-11-05
2689,43,False,Sara,123456789,group,Mensagem de teste número 2689,1762215743,2025-11-04
2690,21,False,Eva,123456789,group,Comentário rápido 2690,1762226365,2025-11-04
2691,2,False,Olivia,123456789,group,Simulação de chat: linha 2691,1762239735,2025-11-04
2692,14,False,Diego,123456789,group,Resposta 2692 da simulação,1762279474,2025-11-04
2693,34,True,Alice,123456789,group,Detalhe técnico 2693 no pipeline,1762090365,2025-11-02
2694,43,False,João,123456789,group,Detalhe técnico 2694 no pipeline,1762025225,2025-11-01
2695,31,True,Paulo,123456789,group,Resposta 2695 da simulação,1762052454,2025-11-02
2696,30,False,Olivia,123456789,group,Conversa aleatória 2696,1762111399,2025-11-02
2697,15,False,João,123456789,group,Simulação de chat: linha 2697,1761967278,2025-11-01
2698,4,True,Tiago,123456789,group,Detalhe técnico 2698 no pipeline,1762304225,2025-11-05
